ches_survey	country	parlamint	party_id	party	year	lrgen	lrecon	lrecon_blur	lrecon_dissent	lrecon_salience	lrecon_sd	anti_islam_rhetoric	antielite_salience	civlib_laworder	civlib_salience	cmp_id	corrupt_salience	cosmo	cosmo_salience	dereg_salience	deregulation	eastwest	econ_interven	electionyear	enviro_salience	environment	epvote	ethnic_minorities	ethnic_salience	eu_agri	eu_asylum	eu_benefit	eu_blur	eu_budgets	eu_cohesion	eu_dissent	eu_econ_require	eu_employ	eu_environ	eu_ep	eu_fiscal	eu_foreign	eu_googov_require	eu_intmark	eu_political_require	eu_position	eu_position_sd	eu_salience	eu_turkey	eumember	expert	family	galtan	galtan_blur	galtan_dissent	galtan_salience	galtan_sd	govt	immigrate_dissent	immigrate_policy	immigrate_salience	international_salience	international_security	members_vs_leadership	mip_one	mip_two	mip_three	multicult_dissent	multicult_salience	multiculturalism	nationalism	people_vs_elite	protectionism	redist_salience	redistribution	region_salience	regions	relig_salience	religious_principles	russian_interference	seat	social_salience	sociallifestyle	spendvtax	spendvtax_salience	urban_rural	urban_salience	us	us_salience	vote	chesversion
1999-2019	ES	-	517	CC	2006	6.4	6.1	-	-	-	-	-	-	5.3	6	33907	-	6.9	6.7	4.9	5.1	1	-	2004	-	-	-	3.7	7.9	-	-	-	-	-	6.8	1.6	-	-	-	4.9	-	5.9	-	5.7	-	5.3	-	4.8	4.4	1	13	8	5.9	-	-	-	-	0.0	-	6.4	7.1	-	-	-	-	-	-	-	-	6.4	-	-	-	4.1	5.4	9.3	1.5	3.9	5	-	0.9	4.2	4.3	5.9	5.8	5	2.9	4.7	3.3	0.9	2020.1
1999-2019	ES	-	520	CHA	2006	2.8	2.4	-	-	-	-	-	-	3.1	6.8	33909	-	6.6	6.4	5.3	2.2	1	-	2004	-	-	-	3.2	7	-	-	-	-	-	6.1	2.4	-	-	-	4.8	-	4.4	-	4.3	-	5.0	-	2.9	5	1	11	8	1.9	-	-	-	-	0.0	-	4.7	5.4	-	-	-	-	-	-	-	-	4.7	-	-	-	5.1	2.4	8.7	2.2	3.7	2.6	-	0.3	5.1	2.1	1.7	6.5	6.7	4.6	2.4	3.4	0.4	2020.1
1999-2019	ES	-	507	EA	2006	4.6	4.8	-	-	-	-	-	-	4.1	7	33903	-	8.1	7.1	4.7	4.4	1	-	2004	-	-	-	2.9	7.6	-	-	-	-	-	6.3	2.3	-	-	-	4.7	-	5	-	5.6	-	4.8	-	3.3	4.5	1	12	8	4.4	-	-	-	-	0.0	-	4.8	4.8	-	-	-	-	-	-	-	-	6.4	-	-	-	4.7	4.9	9.8	0.7	4.4	4.2	-	0.3	5.4	3.4	5	5.8	5.5	3.1	3.8	4.4	0.3	2020.1
1999-2019	ES	-	504	IU	2006	1.9	1.5	-	-	-	-	-	-	1.2	7.6	33220	-	3.5	5.4	6.1	1.4	1	-	2004	-	-	4.1	2.6	7	-	-	-	-	-	6.4	3.4	-	-	-	5.5	-	4.3	-	3.6	-	4.5	-	4.8	4.7	1	13	6	1	-	-	-	-	0.0	-	3.5	7	-	-	-	-	-	-	-	-	3.4	-	-	-	7.8	1.2	7	2.7	4.3	0.4	-	1.4	7.4	0.6	1.1	7.8	4.2	2.2	0.4	6	5	2020.1
1999-2019	ES	-	517	CC	2010	6.2	6.0	-	-	-	-	-	-	5.2	5.1	33907	-	-	-	5.2	5.3	1	-	2008	4.3	6.3	-	3.4	7	-	-	1.7	-	-	6.7	1.3	-	-	-	4.8	-	5.8	-	5.5	-	5.6	-	4.1	4.2	1	11	8	6	-	-	-	-	0.0	-	5.6	8	2.4	4.5	-	-	-	-	-	6.4	6.3	-	-	-	4.9	5.2	9.1	1.2	3.8	5	-	0.6	4.4	5.4	6	5.7	5.2	3.2	-	-	0.6	2020.1
1999-2019	ES	-	520	CHA	2010	2.9	2.6	-	-	-	-	-	-	3.6	6	33909	-	-	-	5.5	2.3	1	-	2008	6.6	1.8	-	2.1	6.7	-	-	1.8	-	-	7	1.5	-	-	-	4.7	-	5.5	-	4.7	-	5.0	-	3.3	4.8	1	11	8	2	-	-	-	-	0.0	-	4	6.2	3.1	5.3	-	-	-	-	-	5.8	3.3	-	-	-	6.3	2	9	1.1	3.9	1.6	-	0	7.1	1	1.9	6.1	5.2	3.4	-	-	0.1	2020.1
1999-2019	ES	-	521	CpE	2010	5.4	5.4	-	-	-	-	-	-	5.2	5.2	-	-	-	-	4.4	5.8	1	-	2008	4	6	5.1	2	7.8	-	-	2.5	-	-	6.3	1.3	-	-	-	5.6	-	6.2	-	6.2	-	5.0	-	6	4	1	11	8	5.4	-	-	-	-	0.0	-	5	6	1	4.5	-	-	-	-	-	7	6.5	-	-	-	5.2	5.5	10	0.2	4.7	4.2	-	-	4.2	4.2	6.3	6	4.5	1	-	-	-	2020.1
1999-2019	ES	-	507	EA	2010	4.0	4.3	-	-	-	-	-	-	3.7	5.5	33903	-	-	-	4.8	4.5	1	-	2008	4.8	4.9	-	2.6	7.5	-	-	1.7	-	-	6.6	1.6	-	-	-	5	-	5.9	-	5.6	-	5.0	-	4.4	4.6	1	11	8	4.1	-	-	-	-	0.0	-	4.4	5.7	2.6	5	-	-	-	-	-	5	5.6	-	-	-	5.5	4.3	9.9	0.1	3.2	3.4	-	0	4.9	3	3.9	5.5	4.8	2.5	-	-	0.2	2020.1
1999-2019	ES	-	522	EdP-V	2010	2.9	3.0	-	-	-	-	-	-	4.2	5.6	-	-	-	-	5	3.3	1	-	2008	8	1.6	2.5	1.8	7	-	-	1.3	-	-	6.5	1	-	-	-	5.7	-	5.8	-	5.5	-	5.5	-	5.6	4.7	1	11	8	2.2	-	-	-	-	0.0	-	2.5	6	2.8	4	-	-	-	-	-	6	3.3	-	-	-	6.8	3	8	1.3	4.8	2.2	-	-	5.2	2	2.2	6.5	3.3	3.3	-	-	-	2020.1
1999-2019	ES	-	504	IU	2010	1.8	1.3	-	-	-	-	-	-	1.8	7.2	33220	-	-	-	7.4	0.6	1	-	2008	7.9	2.3	3.7	1.9	5.8	-	-	2	-	-	6.7	2.9	-	-	-	4.9	-	4.9	-	4.5	-	4.8	-	4.4	5.3	1	11	6	1.2	-	-	-	-	0.0	-	2.3	6.6	4.6	5.9	-	-	-	-	-	6.9	2.6	-	-	-	8.8	0.8	6.6	2.2	5	0.6	-	0.6	7.9	0.6	0.9	7.7	4.3	2.6	-	-	3.8	2020.1
1999-2019	ES	-	517	CC	2014	6.0	6.4	-	-	7.2	-	-	1.9	6	-	33907	4.3	-	-	-	6.4	1	5.8	2011	-	3.4	0	5.1	-	-	-	1	-	4.8	7	1.3	-	-	-	6.4	-	6.7	-	6.2	-	6.4	-	6.7	4.7	1	10	8	5.2	-	-	5.8	-	0.0	-	6.4	-	-	4.7	-	4	13	12	-	-	6.6	6.9	-	-	-	5.9	-	2.5	-	5.1	-	0.6	-	5.1	5.6	-	5.7	-	-	-	0.6	2020.1
1999-2019	ES	-	507	EA	2014	4.3	4.1	-	-	7	-	-	2.2	4.4	-	33903	3.6	-	-	-	4.1	1	4.2	2011	-	6.1	2.1	3.2	-	-	-	1.4	-	3.5	6.9	2	-	-	-	6	-	5	-	5.6	-	6.4	-	6.8	4.5	1	10	8	4.5	-	-	5.1	-	0.0	-	5.8	-	-	4.7	-	4	12	13	-	-	6.9	8.3	-	-	-	4.8	-	0.9	-	5.1	-	0.3	-	3.8	3.6	-	6	-	-	-	0.2	2020.1
1999-2019	ES	-	504	IU	2014	2.0	1.8	-	-	9	-	-	5.6	1.9	-	33220	7.6	-	-	-	1.1	1	1.2	2011	-	2.8	6.7	2.3	-	-	-	2	-	2.6	6.9	3.3	-	-	-	6.1	-	4	-	3.9	-	4.6	-	5.7	5	1	10	6	1.4	-	-	7.7	-	0.0	-	1.6	-	-	7.1	-	14	13	17	-	-	2.4	3.8	-	-	-	1	-	3.1	-	0.9	-	2.3	-	1.4	1	-	3.9	-	-	-	5	2020.1
1999-2019	ES	-	525	Podemos	2014	1.7	1.2	-	-	8.8	-	-	10	1.4	-	-	9.8	-	-	-	1	1	0.8	2011	-	3.5	8	2.7	-	-	-	2.3	-	1.5	7	2.7	-	-	-	6	-	3.4	-	3.5	-	4.4	-	6.2	4.7	1	10	6	1.8	-	-	6.9	-	0.0	-	1.4	-	-	7.5	-	1	3	14	-	-	1.5	6	-	-	-	0.8	-	2.6	-	0.8	-	-	-	1.1	1.1	-	3.6	-	-	-	-	2020.1
1999-2019	ES	-	517	CC	2019	6.7	6.4	2.8	4.7	6.8	-	0.4	2	6.1	-	33907	3.7	-	-	-	6.1	1	6	2019	4.9	5.5	-	3.6	-	-	4.1	-	2	4.8	6.2	2.8	-	-	-	-	-	5	-	6.1	-	6.4	-	5.7	-	1	15	8	6.3	4	1.8	5.1	-	0.0	2.2	6.5	5.9	-	-	7.9	-	-	-	1.9	5.3	6.2	6.1	3.6	5.6	6.2	5.8	-	2	-	5.5	0.1	0.6	-	4.4	6.3	-	5.3	-	-	-	0.5	2020.1
1999-2019	ES	-	504	IU	2019	1.9	1.8	1.4	2.7	7.6	-	0.8	5.4	1.4	-	33220	6.4	-	-	-	1.2	1	0.9	2019	6.5	3.2	3.4	1.6	-	-	4.4	-	3.2	3.2	6	3.9	-	-	-	-	-	4	-	4.4	-	5.3	-	5.3	-	1	15	6	2.2	1.8	1.6	6.2	-	0.0	1.7	2.5	5.1	-	-	6.1	-	-	-	1.2	5.6	3.2	3.1	5.9	7.2	8.3	1.4	-	2.5	-	0.6	0.3	1.8	-	1.8	0.7	-	3.3	-	-	-	2.2	2020.1
1999-2019	ES	-	550	PdeCat	2019	6.7	6.9	4.3	3.5	4.3	-	0.6	4.8	5.4	-	-	3	-	-	-	6.5	1	6.2	2019	3.3	6.1	4.5	3.6	-	-	4.6	-	3.3	4.6	6	3.6	-	-	-	-	-	4.7	-	5.4	-	5.1	-	6.7	-	1	15	8	5.9	5.5	2.4	5.1	-	0.0	1.8	5.4	4.2	-	-	7.8	-	-	-	2.1	4.5	6.6	7.4	6.5	5	5.1	6.2	-	0.5	-	6.2	1.1	2.3	-	4.6	6.7	-	5.6	-	-	-	2.2	2020.1
1999-2019	ES	-	525	Podemos	2019	1.9	2.1	2.8	3.3	7.7	-	1.3	7.3	1.2	-	-	7.5	-	-	-	1	1	1.2	2019	7.7	2.3	5.0	1.2	-	-	4.9	-	4	3.1	5.7	3.3	-	-	-	-	-	4.1	-	4.6	-	5.3	-	5.5	-	1	15	6	1.3	1.8	1	7.5	-	0.5	1.6	1.7	6.2	-	-	6.3	-	-	-	1.4	6.3	2.3	2.6	8.1	7.4	8.4	1.7	-	2	-	0.5	0.2	7.6	-	1.3	0.7	-	2.1	-	-	-	8.8	2020.1
1999-2019	ES	Amaiur	524	Amaiur	2014	1.9	1.1	-	-	5.9	-	-	5.4	1.7	-	33092	5.8	-	-	-	1.3	1	1.4	2011	-	5.3	-	1.7	-	-	-	2.3	-	2	6.8	2.2	-	-	-	5	-	3	-	3.7	-	4.7	-	6.2	4.7	1	10	8	2.1	-	-	5.9	-	0.0	-	3.3	-	-	8.2	-	12	4	7	-	-	5.4	8.4	-	-	-	1.7	-	0.1	-	2.1	-	1.7	-	1.6	2.2	-	5.9	-	-	-	1.2	2020.1
1999-2019	ES	BNG	513	BNG	1999	3.1	3.0	-	-	-	-	-	-	-	-	33908	-	-	-	-	-	1	-	1996	-	-	1.6	-	-	-	6	-	-	-	6.6	2.2	-	5.4	6	6.2	6.2	4.5	-	-	-	4.7	-	4.0	-	1	12	8	3.1	-	-	-	-	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.6	-	-	-	-	-	-	-	-	0.9	2020.1
1999-2019	ES	BNG	513	BNG	2002	3.2	3.2	-	-	-	-	-	-	-	-	33908	-	-	-	-	-	1	-	2000	-	-	1.6	-	-	6.3	6.2	-	-	-	6.4	1.9	-	5.5	6.1	5	-	5.5	-	4.8	-	5.7	-	6.3	-	1	13	8	3.7	-	-	-	-	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.9	-	-	-	-	-	-	-	-	1.3	2020.1
1999-2019	ES	BNG	513	BNG	2006	2.4	2.2	-	-	-	-	-	-	2.6	6.4	33908	-	7.4	7.3	5.2	2.1	1	-	2004	-	-	-	2.4	7.5	-	-	-	-	-	6.6	2.6	-	-	-	4.6	-	4.6	-	4.3	-	4.5	-	3.7	4.2	1	13	8	2	-	-	-	-	0.0	-	4.4	5	-	-	-	-	-	-	-	-	5.4	-	-	-	5.5	2.5	9.5	0.9	3.9	1.6	-	0.6	5.2	1.7	1.7	6.5	6.1	3.4	1.4	4.1	0.8	2020.1
1999-2019	ES	BNG	513	BNG	2010	2.4	2.1	-	-	-	-	-	-	3.3	5.7	33908	-	-	-	5	1.6	1	-	2008	6.7	2.6	-	1.7	7.4	-	-	2	-	-	6.7	2.1	-	-	-	4.9	-	5.1	-	4.3	-	4.8	-	3.7	4.8	1	11	8	1.7	-	-	-	-	0.0	-	3.4	6.4	2.8	5.7	-	-	-	-	-	5.7	4.1	-	-	-	6.5	2	9.8	0.4	3.9	1.3	-	0.6	6.2	1.1	1.8	6.8	4.2	3.2	-	-	0.8	2020.1
1999-2019	ES	BNG	513	BNG	2014	2.4	2.1	-	-	6.7	-	-	5.4	2.4	-	33908	5.7	-	-	-	1.6	1	1.9	2011	-	3.9	0	1.9	-	-	-	2	-	2.5	7	2.6	-	-	-	6.2	-	3.8	-	4.5	-	5.0	-	6	4.5	1	10	8	1.8	-	-	5.9	-	0.0	-	2.4	-	-	6.1	-	4	12	14	-	-	4	8.4	-	-	-	1.8	-	0.7	-	1.7	-	0.6	-	1.4	1.9	-	6.2	-	-	-	0.8	2020.1
1999-2019	ES	BNG	513	BNG	2019	3.1	2.9	2.4	2	5.2	-	0.3	2.9	3.2	-	33908	5	-	-	-	3.3	1	3.4	2019	5.1	3.8	-	1.6	-	-	4.3	-	3.5	4.2	6.2	2	-	-	-	-	-	4	-	5.7	-	5.5	-	4.5	-	1	15	8	3.1	3	1.8	4.6	-	0.0	1.1	3.6	4	-	-	7.1	-	-	-	1	5	3.3	6	6.7	6.6	6.4	2.9	-	0.7	-	1.9	0.1	0.3	-	2.6	3.1	-	5.2	-	-	-	0.5	2020.1
-	ES	C-P-EUPV	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	ES	CC-NC-PNC	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	ES	CCa-PNC	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	ES	CCa-PNC-NC	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	ES	CDC	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	ES	CUP-PR	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1999-2019	ES	CiU	505	CiU	1999	6.1	6.1	-	-	-	-	-	-	-	-	33611	-	-	-	-	-	1	-	1996	-	-	4.4	-	-	-	5.7	-	-	-	6.5	1.2	-	5.9	5.5	5.9	5	6.2	-	-	-	6.6	-	7.1	-	1	12	8	5.9	-	-	-	-	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4.6	-	-	-	-	-	-	-	-	4.6	2020.1
1999-2019	ES	CiU	505	CiU	2002	6.2	7.2	-	-	-	-	-	-	-	-	33611	-	-	-	-	-	1	-	2000	-	-	4.4	-	-	5.5	5.7	-	-	-	6.3	1.4	-	5.7	5.2	5.7	-	5.6	-	6.1	-	6.5	-	8.8	-	1	13	8	6.2	-	-	-	-	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4.3	-	-	-	-	-	-	-	-	4.2	2020.1
1999-2019	ES	CiU	505	CiU	2006	6.2	6.5	-	-	-	-	-	-	5.8	6.6	33611	-	8	7.4	5.4	6.3	1	-	2004	-	-	2.5	3.3	7.3	-	-	-	-	-	6.6	1.8	-	-	-	5.6	-	6	-	6.3	-	6.3	-	5.8	4.1	1	13	8	6.5	-	-	-	-	0.0	-	5.9	6.3	-	-	-	-	-	-	-	-	6.8	-	-	-	4.6	5.8	9.7	0.7	5.1	5.5	-	2.9	4.7	4.9	6.4	6.4	4.9	2.3	5.5	4.1	3.2	2020.1
1999-2019	ES	CiU	505	CiU	2010	6.0	6.5	-	-	-	-	-	-	5.6	5.6	33611	-	-	-	5.9	7	1	-	2008	4	6	-	4.1	7	-	-	1.3	-	-	6.3	1.5	-	-	-	5.3	-	5.9	-	6.1	-	6.1	-	5.8	3.8	1	11	8	6.3	-	-	-	-	0.0	-	6.2	6.9	3.1	4.3	-	-	-	-	-	7.1	7.6	-	-	-	4.9	6.5	9.9	0.3	5.8	6.3	-	3.1	5.2	5.8	7.2	5.7	5.7	3.6	-	-	3.1	2020.1
1999-2019	ES	CiU	505	CiU	2014	6.2	7.0	-	-	5.6	-	-	1.9	6.6	-	33611	3.4	-	-	-	6.7	1	6.7	2011	-	6.9	3.6	4.6	-	-	-	1.2	-	5.4	6.8	1.3	-	-	-	6.4	-	6.2	-	6.6	-	6.3	-	6.8	4.1	1	10	8	6.2	-	-	4.6	-	0.0	-	6.7	-	-	4.9	-	12	4	13	-	-	7.9	8.1	-	-	-	6.5	-	0.3	-	6.9	-	4.6	-	5.6	6.5	-	5.5	-	-	-	4.2	2020.1
-	ES	Compromís-Q	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1999-2019	ES	Cs	526	C's	2014	5.6	6.5	-	-	6.3	-	-	6.3	5.3	-	-	8.2	-	-	-	6.1	1	5.8	2011	-	4.2	3.2	6.2	-	-	-	1	-	5	6.8	0.9	-	-	-	6.8	-	6.7	-	6.2	-	6.7	-	6.6	4.7	1	10	3	3.2	-	-	5.8	-	0.0	-	6.2	-	-	4	-	3	12	1	-	-	6	5	-	-	-	5.8	-	7	-	3.1	-	-	-	2.9	5.1	-	3.9	-	-	-	-	2020.1
1999-2019	ES	Cs	526	Cs	2019	7.2	7.4	3.7	4.7	6.4	-	0.9	1.6	6.8	-	-	5.3	-	-	-	8.2	1	7.9	2019	3.8	6.7	12.2	6.6	-	-	4.7	-	2.8	5.8	6.1	2.3	-	-	-	-	-	6.1	-	6.3	-	6.7	-	6.3	-	1	15	3	5.5	5.7	2.6	6.2	-	0.0	2.5	6.4	5.6	-	-	8.6	-	-	-	2.7	5	6.6	7	1.8	3.2	6.2	6.5	-	8.1	-	4.2	0.6	2.9	-	4.1	8	-	2.5	-	-	-	6.8	2020.1
-	ES	DL	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
1999-2019	ES	EAJ-PNV	506	PNV	1999	5.8	5.6	-	-	-	-	-	-	-	-	33902	-	-	-	-	-	1	-	1996	-	-	1.5	-	-	-	4.8	-	-	-	6	2.3	-	4.9	5.1	5.1	3.3	4.9	-	-	-	5.8	-	5	-	1	12	8	6.2	-	-	-	-	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.4	-	-	-	-	-	-	-	-	1.3	2020.1
1999-2019	ES	EAJ-PNV	506	PNV	2002	5.8	5.9	-	-	-	-	-	-	-	-	33902	-	-	-	-	-	1	-	2000	-	-	1.5	-	-	5.7	5.9	-	-	-	6.2	1.6	-	5.4	5.4	5.4	-	5	-	5.7	-	6.1	-	7.0	-	1	13	8	6.6	-	-	-	-	0.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	-	-	-	-	-	-	-	-	1.5	2020.1
