Country	orgType	orgID	Abb-xx	Abb-en	Full-xx	Full-en	From	To	Comment
BE	parliamentaryGroup	DierAnimal	DierAnimal	-	DierAnimal	-	2017-01-01	-	-
BE	parliamentaryGroup	Groen_exclamation	Groen!	-	Groen!	-	2003-01-01	-	-
BE	parliamentaryGroup	ISLAM	ISLAM	-	ISLAM	-	2012-01-01	-	-
BE	parliamentaryGroup	MilitantLinks	Militant Links	-	Militant Links	-	1995-01-01	-	-
BE	parliamentaryGroup	ProBruxsel	Pro Bruxsel	-	Pro Bruxsel	-	2008-01-01	-	-
BE	parliamentaryGroup	Vivant	Vivant	-	Vivant	-	1997-01-01	-	-
BE	parliamentaryGroup	Volksunie	Volksunie	-	Volksunie	-	1954-01-01	-	-
BE	parliamentaryGroup	SP_duitstalig	SP_duitstalig	-	Sozialistische Partei	-	-	-	-
BE	parliamentaryGroup	CD_en_V	CD&V	-	Christen-Democratisch en Vlaams	-	2001-01-01	-	-
BE	parliamentaryGroup	FDF	FDF	-	Fédéralistes Démocrates Francophones	-	1964-01-01	-	-
BE	parliamentaryGroup	FN	FN	-	Front National	-	-	-	-
BE	parliamentaryGroup	MR	MR	-	Mouvement Réformateur	-	2002-01-01	-	-
BE	parliamentaryGroup	N-VA	N-VA	-	Nieuw-Vlaamse Alliantie	-	2001-01-01	-	-
BE	parliamentaryGroup	PTB	PTB	-	Parti du Travail de Belgique	-	1979-01-01	-	-
BE	parliamentaryGroup	PS	PS	-	Parti Socialiste	-	1978-01-01	-	-
BE	parliamentaryGroup	PVDA-PTB	PVDA-PTB	-	Partij van de Arbeid van België	-	1979-01-01	-	-
BE	parliamentaryGroup	sp.a	sp.a	-	Socialistische Partij Anders	-	2001-01-01	-	-
BE	parliamentaryGroup	VB	VB	-	Vlaams Belang	-	2004-01-01	-	-
BE	parliamentaryGroup	DéFi	DéFi	-	Démocrate Fédéraliste Indépendant	-	2015-01-01	-	-
BE	parliamentaryGroup	LDD	LDD	-	Libertair, Direct, Democratisch	-	-	-	-
BE	parliamentaryGroup	spirit	spirit	-	Spirit	-	-	-	-
BE	parliamentaryGroup	onafhankelijk	onafhankelijk	-	Onafhankelijk	-	-	-	-
BE	parliamentaryGroup	VlaamsBlok	Vlaams Blok	-	Vlaams Blok	-	2000-01-01	-	-
BE	parliamentaryGroup	Ecolo	Ecolo	-	Ecologistes Confédérés pour l'Organisation de Luttes Originales	-	-	-	-
BE	parliamentaryGroup	Groen	Groen	-	Groen	-	2003-01-01	-	-
BE	parliamentaryGroup	Agora	Agora	-	Agora	-	2019-01-01	-	-
BE	parliamentaryGroup	Agalev	Agalev	-	Anders Gaan Leven	-	1979-01-01	-	-
BE	parliamentaryGroup	B.U.B.	B.U.B.	-	Belgische Unie - Union Belge	-	2002-01-01	-	-
BE	parliamentaryGroup	cdH	cdH	-	Centre démocrate humaniste	-	2002-01-01	-	-
BE	parliamentaryGroup	PP	PP	-	Parti Populaire	-	2009-01-01	-	-
BE	parliamentaryGroup	OpenVld	Open Vld	-	Open Vlaamse Liberalen en Democraten	-	2007-01-01	-	-
BE	parliamentaryGroup	VLD	VLD	-	Vlaamse Liberalen en Democraten	-	1992-01-01	-	-
BE	parliamentaryGroup	Vuye_Wouters	Vuye_Wouters	-	Vuye & Wouters: V-Kamerleden	-	-	-	-
