ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-IS_2019-12-17-48.seg5.4	ParlaMint-IS_2019-12-17-48.u2	s	Íslenska	Neikvæðni	blönduð neikvæðni	0.966	1	36	39	1	
ParlaMint-IS_2019-12-17-48.seg6.1	ParlaMint-IS_2019-12-17-48.u2	s	Íslenska	Neikvæðni	blönduð neikvæðni	1.038	1	6	7	0	
ParlaMint-IS_2019-12-17-48.seg6.2	ParlaMint-IS_2019-12-17-48.u2	s	Íslenska	Neikvæðni	blönduð neikvæðni	0.887	1	15	16	3	
ParlaMint-IS_2019-12-17-48.seg6.3	ParlaMint-IS_2019-12-17-48.u2	s	Íslenska	Hlutleysi	jákvætt hlutleysi	3.489	1	18	19	1	
ParlaMint-IS_2019-12-17-48.seg6.4	ParlaMint-IS_2019-12-17-48.u2	s	Íslenska	Neikvæðni	blönduð neikvæðni	0.726	1	15	17	2	
ParlaMint-IS_2019-12-17-48.seg6.5	ParlaMint-IS_2019-12-17-48.u2	s	Íslenska	Neikvæðni	neikvæðini	0.346	1	9	11	0	
ParlaMint-IS_2019-12-17-48.seg6.6	ParlaMint-IS_2019-12-17-48.u2	s	Íslenska	Jákvæðni	blönduð jákvæðni	4.106	1	33	34	1	
ParlaMint-IS_2019-12-17-48.seg6.7	ParlaMint-IS_2019-12-17-48.u2	s	Íslenska	Hlutleysi	neikvætt hlutleysi	2.032	1	17	18	0	
ParlaMint-IS_2019-12-17-48.seg6.8	ParlaMint-IS_2019-12-17-48.u2	s	Íslenska	Jákvæðni	jákvæðni	4.759	1	8	9	0	
ParlaMint-IS_2019-12-17-48.seg7.1	ParlaMint-IS_2019-12-17-48.u2	s	Íslenska	Neikvæðni	neikvæðini	0.174	1	27	30	0	
ParlaMint-IS_2019-12-17-48.seg7.2	ParlaMint-IS_2019-12-17-48.u2	s	Íslenska	Neikvæðni	neikvæðini	0.478	1	29	32	2	
ParlaMint-IS_2019-12-17-48.seg7.3	ParlaMint-IS_2019-12-17-48.u2	s	Íslenska	Neikvæðni	neikvæðini	0.493	1	9	10	0	
ParlaMint-IS_2019-12-17-48.seg7.4	ParlaMint-IS_2019-12-17-48.u2	s	Íslenska	Neikvæðni	blönduð neikvæðni	0.744	1	40	43	0	
ParlaMint-IS_2019-12-17-48.seg7.5	ParlaMint-IS_2019-12-17-48.u2	s	Íslenska	Hlutleysi	jákvætt hlutleysi	2.980	1	19	20	2	
ParlaMint-IS_2019-12-17-48.seg7.6	ParlaMint-IS_2019-12-17-48.u2	s	Íslenska	Neikvæðni	blönduð neikvæðni	0.928	1	31	33	3	
ParlaMint-IS_2019-12-17-48.seg7.7	ParlaMint-IS_2019-12-17-48.u2	s	Íslenska	Neikvæðni	neikvæðini	0.409	1	29	30	0	
ParlaMint-IS_2019-12-17-48.seg8.1	ParlaMint-IS_2019-12-17-48.u2	s	Íslenska	Neikvæðni	blönduð neikvæðni	0.687	1	22	23	0	
ParlaMint-IS_2019-12-17-48.seg8.2	ParlaMint-IS_2019-12-17-48.u2	s	Íslenska	Hlutleysi	jákvætt hlutleysi	3.310	1	31	32	0	
ParlaMint-IS_2019-12-17-48.seg9.1	ParlaMint-IS_2019-12-17-48.u2	s	Íslenska	Hlutleysi	jákvætt hlutleysi	3.415	1	19	20	0	
ParlaMint-IS_2019-12-17-48.seg9.2	ParlaMint-IS_2019-12-17-48.u2	s	Íslenska	Hlutleysi	jákvætt hlutleysi	2.852	1	14	15	3	
ParlaMint-IS_2019-12-17-48.seg9.3	ParlaMint-IS_2019-12-17-48.u2	s	Íslenska	Jákvæðni	blönduð jákvæðni	3.781	1	11	12	0	
ParlaMint-IS_2019-12-17-48.seg9.4	ParlaMint-IS_2019-12-17-48.u2	s	Íslenska	Hlutleysi	jákvætt hlutleysi	2.801	1	24	25	3	
ParlaMint-IS_2019-12-17-48.seg9.5	ParlaMint-IS_2019-12-17-48.u2	s	Íslenska	Hlutleysi	jákvætt hlutleysi	3.367	1	16	18	0	
ParlaMint-IS_2019-12-17-48.seg9.6	ParlaMint-IS_2019-12-17-48.u2	s	Íslenska	Jákvæðni	blönduð jákvæðni	3.681	1	19	20	1	
ParlaMint-IS_2019-12-17-48.seg9.7	ParlaMint-IS_2019-12-17-48.u2	s	Íslenska	Jákvæðni	blönduð jákvæðni	3.569	1	13	15	0	
ParlaMint-IS_2019-12-17-48.seg9.8	ParlaMint-IS_2019-12-17-48.u2	s	Íslenska	Neikvæðni	neikvæðini	0.285	1	28	29	0	
ParlaMint-IS_2019-12-17-48.seg10.1	ParlaMint-IS_2019-12-17-48.u2	s	Íslenska	Jákvæðni	blönduð jákvæðni	3.639	1	65	70	0	
ParlaMint-IS_2019-12-17-48.seg11.1	ParlaMint-IS_2019-12-17-48.u2	s	Íslenska	Jákvæðni	blönduð jákvæðni	3.713	1	45	48	2	
ParlaMint-IS_2019-12-17-48.seg11.2	ParlaMint-IS_2019-12-17-48.u2	s	Íslenska	Neikvæðni	neikvæðini	0.195	1	31	32	1	
ParlaMint-IS_2019-12-17-48.seg11.3	ParlaMint-IS_2019-12-17-48.u2	s	Íslenska	Hlutleysi	jákvætt hlutleysi	3.406	1	19	20	0	
ParlaMint-IS_2019-12-17-48.seg11.4	ParlaMint-IS_2019-12-17-48.u2	s	Íslenska	Jákvæðni	blönduð jákvæðni	3.969	1	18	19	0	
ParlaMint-IS_2019-12-17-48.seg11.5	ParlaMint-IS_2019-12-17-48.u2	s	Íslenska	Hlutleysi	neikvætt hlutleysi	2.401	1	18	19	1	
ParlaMint-IS_2019-12-17-48.seg11.6	ParlaMint-IS_2019-12-17-48.u2	s	Íslenska	Hlutleysi	jákvætt hlutleysi	2.616	1	19	20	0	
ParlaMint-IS_2019-12-17-48.seg11.7	ParlaMint-IS_2019-12-17-48.u2	s	Íslenska	Hlutleysi	jákvætt hlutleysi	2.973	1	10	11	0	
ParlaMint-IS_2019-12-17-48.seg11.8	ParlaMint-IS_2019-12-17-48.u2	s	Íslenska	Hlutleysi	neikvætt hlutleysi	2.462	1	15	16	0	
ParlaMint-IS_2019-12-17-48.seg11.9	ParlaMint-IS_2019-12-17-48.u2	s	Íslenska	Neikvæðni	blönduð neikvæðni	0.644	1	53	56	0	
ParlaMint-IS_2019-12-17-48.seg12.1	ParlaMint-IS_2019-12-17-48.u2	s	Íslenska	Neikvæðni	blönduð neikvæðni	0.957	1	22	25	0	
ParlaMint-IS_2019-12-17-48.seg12.2	ParlaMint-IS_2019-12-17-48.u2	s	Íslenska	Jákvæðni	jákvæðni	5.048	1	37	38	0	
ParlaMint-IS_2019-12-17-48.seg12.3	ParlaMint-IS_2019-12-17-48.u2	s	Íslenska	Hlutleysi	neikvætt hlutleysi	2.106	1	35	36	0	
ParlaMint-IS_2019-12-17-48.seg13.1	ParlaMint-IS_2019-12-17-48.u2	s	Íslenska	Hlutleysi	neikvætt hlutleysi	1.524	1	21	22	0	
ParlaMint-IS_2019-12-17-48.seg13.2	ParlaMint-IS_2019-12-17-48.u2	s	Íslenska	Hlutleysi	jákvætt hlutleysi	2.596	1	94	100	2	
ParlaMint-IS_2019-12-17-48.seg13.3	ParlaMint-IS_2019-12-17-48.u2	s	Íslenska	Neikvæðni	blönduð neikvæðni	1.301	1	39	41	1	
ParlaMint-IS_2019-12-17-48.seg13.4	ParlaMint-IS_2019-12-17-48.u2	s	Íslenska	Hlutleysi	jákvætt hlutleysi	3.337	1	25	26	0	
ParlaMint-IS_2019-12-17-48.u64	ParlaMint-IS_2019-12-17-48	u	Íslenska	-	-	-	3	36	41	3	
ParlaMint-IS_2019-12-17-48.seg191.1	ParlaMint-IS_2019-12-17-48.u64	s	Íslenska	Jákvæðni	jákvæðni	4.527	1	6	7	1	
ParlaMint-IS_2019-12-17-48.seg191.2	ParlaMint-IS_2019-12-17-48.u64	s	Íslenska	Jákvæðni	jákvæðni	4.586	1	6	9	1	
ParlaMint-IS_2019-12-17-48.seg191.3	ParlaMint-IS_2019-12-17-48.u64	s	Íslenska	Jákvæðni	jákvæðni	4.939	1	24	25	1	
ParlaMint-IS_2019-12-17-48.u65	ParlaMint-IS_2019-12-17-48	u	Íslenska	-	-	-	8	102	121	9	
ParlaMint-IS_2019-12-17-48.seg192.1	ParlaMint-IS_2019-12-17-48.u65	s	Íslenska	Hlutleysi	jákvætt hlutleysi	3.142	1	4	6	1	
ParlaMint-IS_2019-12-17-48.seg193.1	ParlaMint-IS_2019-12-17-48.u65	s	Íslenska	Hlutleysi	neikvætt hlutleysi	2.138	1	30	37	2	
ParlaMint-IS_2019-12-17-48.seg194.1	ParlaMint-IS_2019-12-17-48.u65	s	Íslenska	Hlutleysi	jákvætt hlutleysi	3.309	1	6	8	1	
ParlaMint-IS_2019-12-17-48.seg195.1	ParlaMint-IS_2019-12-17-48.u65	s	Íslenska	Jákvæðni	blönduð jákvæðni	3.588	1	3	4	1	
ParlaMint-IS_2019-12-17-48.seg196.1	ParlaMint-IS_2019-12-17-48.u65	s	Íslenska	Jákvæðni	blönduð jákvæðni	3.611	1	2	3	1	
ParlaMint-IS_2019-12-17-48.seg197.1	ParlaMint-IS_2019-12-17-48.u65	s	Íslenska	Hlutleysi	jákvætt hlutleysi	2.798	1	6	8	1	
ParlaMint-IS_2019-12-17-48.seg198.1	ParlaMint-IS_2019-12-17-48.u65	s	Íslenska	Neikvæðni	blönduð neikvæðni	1.208	1	20	23	2	
ParlaMint-IS_2019-12-17-48.seg199.1	ParlaMint-IS_2019-12-17-48.u65	s	Íslenska	Jákvæðni	jákvæðni	4.567	1	31	32	0	
