country	eastwest	eumember	year	expert	party_id	cmp_id	party	vote	seat	electionyear	epvote	family	govt	eu_position	eu_salience	eu_dissent	eu_blur	eu_benefit	eu_ep	eu_fiscal	eu_intmark	eu_employ	eu_budgets	eu_agri	eu_cohesion	eu_environ	eu_asylum	eu_foreign	eu_turkey	lrgen	lrecon	lrecon_salience	lrecon_dissent	lrecon_blur	galtan	galtan_salience	galtan_dissent	galtan_blur	spendvtax	spendvtax_salience	deregulation	dereg_salience	redistribution	redist_salience	econ_interven	civlib_laworder	civlib_salience	sociallifestyle	social_salience	religious_principles	relig_salience	immigrate_policy	immigrate_salience	immigrate_dissent	multiculturalism	multicult_salience	multicult_dissent	urban_rural	urban_salience	environment	enviro_salience	cosmo	cosmo_salience	protectionism	regions	region_salience	international_security	international_salience	us	us_salience	ethnic_minorities	ethnic_salience	nationalism	russian_interference	anti_islam_rhetoric	people_vs_elite	antielite_salience	corrupt_salience	members_vs_leadership	mip_one	mip_two	mip_three	chesversion
GB	1	1	2010	16	1102	51320	LAB	29	39.700001	2010	15.69999980926514	5	0.0	4.800000190734863	3.7777781	3.5999999		1.0666667	4.583333492279053		5.769230842590332				5.416666507720947			5.083333492279053	5.583333492279053	4.0	4.0				4.066666603088379				2.866666555404663	7.285714149475098	4.428571224212646	5	3.357142925262451	5.538461685180664		6.071428775787354	5.538461685180664	2.357142925262451	4.416666507720947	4.25	2.181818246841431	5.571428775787354	5.846153736114502		3.8333333	5		2.727272748947144	2.75	5.2307692	3.9230769				3.75	4.9166665	2.9230769	5.1666665			3.333333253860474	4.454545497894287											2020.1
GB	1	1	2014	7	1102	51320	LAB	29	39.700001	2010	25.4	5	0.0	5.571428775787354	3.5714285	3.5714285		1	4.5		5.857142925262451		3.4000001		5.800000190734863			5.166666507720947	4	3.571428537368774	3.857142925262451	7.8571429			3.428571462631226	4.1428571			4.142857074737549		4.5		3.333333253860474		3.5714285	5		2		4.833333492279053		5.428571224212646			3.8333333			3.333333253860474		5					4.3333335		4.2857141				2.714285612106323		4.1666665				4	3.6666667		13	14	9	2020.1
GB	1	1	2019	17	1102	51320	LAB	32.16	32.099998	2019	14.1	5	0.0	4.0	6.4117646	8	7.25				4.928571224212646		3.2857144		4.833333492279053		4.166666507720947	3.285714387893677		1.941176414489746	1.941176414489746	8.1875	6	1.1666666	2.29411768913269	4.7647057	3	2.2222223	1.823529362678528		1.25		1.588235259056091	8.70588207244873	1.2941177	3.266666650772095		1.235294103622437		3.166666746139526		3.529411792755127	4.823529243469238	4.6875	3.1428571	4.2857141	4.0769229	2.599999904632568		3.1764705	5.7058825			6.1538463	4						2.066666603088379		3	2.6153846	2.4285715	4.3125	4.9375	1.5	4.375				2020.1
GB	1	1	2019	17	1104	51421	LIBDEM	11.55	1.7	2019	20.3	3	0.0	6.764705657958984	9.5882349	1.25	.44444445				6.642857074737549		5		5.583333492279053		5.538461685180664	5		4.235294342041016	4.470588207244873	5.25	2.5454545	2.8	1.529411792755127	5.5294118	2.3333333	1.3333334	3.5		3.8125		3.470588207244873	5.5625	4.2941175	2.533333301544189		.9411764740943909		2.818181753158569		2.588235378265381	4.823529243469238	1.7142857	3	4.7692308	1.7272727	3.230769157409668		3.2352941	5.5294118			3.6153846	3.5						2.733333349227905		1.8	2.9230769	2.2857144	4.5333333	3.5999999	2.0714285	4.0714288				2020.1
GB	1	1	1999	13	1104	51421	LibDem	16.8	7	1997	12.65999984741211	3	0.0	6.615384578704834	6.5909095	1.875			6.454545497894287	5.300000190734863		5.636363506317139			6.25	6.625	6.083333492279053	6.615384578704834		4.0	3.769230842590332				2.772727251052856																																																2020.1
GB	1	1	2002	18	1104	51421	LibDem	18.3	7.9000001	2001	12.65999984741211	3	0.0	6.67	7.5999999	1.4222221			6.06		6.06	5.88		2.8	5.87	6.4	6.21	6.44		3.82	4.22				2.5																																																2020.1
GB	1	1	2006	9	1104	51421	LibDem	22	9.6000004	2005	14.89999961853027	3	0.0	6.22	6.6666665	1.89			6.25		6.38				6.38			6.25	5.75	4.33	4.33				2.56				3.559999942779541	6.670000076293945	6.440000057220459	6	3.630000114440918	6.860000133514404		2.710000038146973	7.130000114440918	1.710000038146973	7.570000171661377	3	3.859999895095825	3.75	5.130000114440918		4.8800001			5.710000038146973	5.570000171661377			3.4300001	6.4000001		2	7.1399999			4.5700002	6.4299998	3	6.139999866485596											2020.1
GB	1	1	2010	16	1104	51421	LibDem	23	8.8000002	2010	13.69999980926514	3	1.0	6.0	5.7777777	1.8666667		1	5.75		6.07692289352417				5.5			6	5.75	5.0	5.642857074737549				2.733333349227905				4.466666698455811	7	5.785714149475098	5.083333492279053	4.285714149475098	5.846153736114502		3.285714387893677	6.384615421295166	1.142857193946838	6.416666507720947	3	2.090909004211426	3.714285612106323	5.692307472229004		3.4166667	4.9230771		5.727272510528564	3.545454502105713	4.1538463	5.3076925				2.0833333	5.8333335	4.5384617	5.5			2.583333253860474	4.181818008422852											2020.1
GB	1	1	2014	7	1104	51421	LibDem	23	8.8000002	2010	6.9	3	1.0	6.714285850524902	6.7142859	2		1	6		6.428571224212646		4.8333335		6.599999904632568			6	4.75	4.857142925262451	5.142857074737549	7.7142859			2.428571462631226	4.8571429			4.5		6		4.333333492279053		4.8571429	3.285714387893677		1.142857193946838		3.599999904632568		4.285714149475098			3.3333333			3.666666746139526		3.6666667					3.1666667		4.5714288				2.142857074737549		3.1666667				3.1666667	3.5		13	14	27	2020.1
GB	1	1	1999	13	1106	51901	PLAID	.5	.60000002	1997	1.850000023841858	8	0.0	6.0	4.375	1.875			5.5	5.25		5.75			6.428571224212646	6.142857074737549	5	6.199999809265137		3.25	2.458333253860474				3.625																																																2020.1
GB	1	1	2002	18	1106	51901	PLAID	.7	.60000002	2001	1.850000023841858	8	0.0	5.75	6.4333334	2.2222223			5.33		4.75	5.18		3.58	6.38	5.36	5.2	5.33		3.2	3.07				4.19																																																2020.1
GB	1	1	2006	10	1106	51901	PLAID	.6	.5	2005	1	8	0.0	5.4	4.666667	3.5			5.14		5.17				6.71			4.57	4.71	3.1	2.75				3.5				2.880000114440918	5.380000114440918	4.130000114440918	4	3	4.5		4	5.429999828338623	3.170000076293945	4	3	2.329999923706055	4.289999961853027	3.859999895095825		4			6.329999923706055	5.829999923706055			8.29	7.8600001		.43000001	9.5699997			2.4300001	4.8600001	3.829999923706055	4											2020.1
GB	1	1	2010	16	1106	51901	PLAID	.6	.5	2010	.800000011920929	8	0.0	5.0	4.545454	2.6363637		1.6	4.545454502105713		4.545454502105713				5.818181991577148			4.55555534362793	4.44444465637207	3.0	2.615384578704834				3.230769157409668				2.461538553237915	7	3.545454502105713	3.666666746139526	2.400000095367432	6		4.5	5	3.333333253860474	5.285714149475098	3.444444417953491	2.714285612106323	3.888888835906982	5.125		4.4285712	4.7142859		6.714285850524902	4	3.4444444	5.2222223				1.25	8.333333	6.25	3.1111112			3.833333253860474	4.428571224212646											2020.1
GB	1	1	2014	7	1106	51901	PLAID	.6	.5	2010	.7	8	0.0	6.0	5	3		1	6		6.333333492279053		4		7			5.666666507720947	5	3.25	3.25	7			4.333333492279053	7.1666665			3		4		3.666666746139526		3	2		0		3.5		3			5			4.666666507720947		3					1.6		6				1		5.75				6.5	3.25		12	4	17	2020.1
GB	1	1	2019	17	1106	51901	PLAID	.48	.60000002	2019	1	8	0.0	6.230769157409668	7.3636365	1.2	1.6				6.599999904632568		4.6999998		6.454545497894287		5.5	5.5		3.090909004211426	3.363636255264282	5.1111112	1.7142857	3	3	4.5555553	3.6666667	1.5	2.818181753158569		2.888888835906982		3.090909004211426	5.800000190734863	3.2727273	3.857142925262451		1.899999976158142		3		2.444444417953491	4	2.1111112	3.125	3.6666667	1.8571428	3.777777671813965		3.4000001	6.1111112			5.8333335	1.4166666						2.875		4.7272725	2.2222223	1.2	5.3000002	4.2222223	1.1111112	5.5				2020.1
GB	1	1	1999	13	1105	51902	SNP	2	.89999998	1997	2.680000066757202	8	0.0	6.545454502105713	5.75	1.5			5.714285850524902	5.5		6			6.625	6.125	5.333333492279053	6.166666507720947		3.416666746139526	2.875				3.636363744735718																																																2020.1
GB	1	1	2002	18	1105	51902	SNP	1.8	.80000001	2001	2.680000066757202	8	0.0	5.54	5.8333335	2.2222223			5		4.56	6.13		3.4	6.31	5.75	6	5.38		3.0	2.83				4.5																																																2020.1
GB	1	1	2006	9	1105	51902	SNP	1.5	.89999998	2005	1.399999976158142	8	0.0	5.22	5.9333334	3			4.86		5.43				6.43			4.57	4.57	3.89	3.88				4				3.25	5.5	4.130000114440918	4.570000171661377	4.139999866485596	4.829999923706055		4.329999923706055	4.860000133514404	3.829999923706055	4	3.829999923706055	3.170000076293945	4.570000171661377	4.710000038146973		5			5.5	4.829999923706055			7.4299998	7.1399999		.70999998	8.5699997			2.71	4.8600001	4.329999923706055	4											2020.1
GB	1	1	2010	16	1105	51902	SNP	1.7	.89999998	2010	2.099999904632568	8	0.0	5.133333206176758	4.5238099	2.6363637		1.3333334	4.5		4.727272510528564				5.818181991577148			4.55555534362793	4.44444465637207	3.333333492279053	2.928571462631226				3.583333492279053				2.692307710647583	7.083333492279053	3.75	4	2.769230842590332	5.272727489471436		4.800000190734863	4.888888835906982	3.090909004211426	4.875	3.599999904632568	2.666666746139526	3.727272748947144	4.333333492279053		4.5714288	4.375		5.5	3.888888835906982	4	4.8571429				1.0833334	8.181818	5.75	2.6666667			3.375	4.285714149475098											2020.1
GB	1	1	2014	7	1105	51902	SNP	1.7	.89999998	2010	2.5	8	0.0	6.285714149475098	5.5714288	3		1	6		6.25		4.6666665		6.800000190734863			5.800000190734863	5	3.0	3.333333253860474	6.8571429			4.599999904632568	3.4285715			3.200000047683716		4.333333492279053		2.400000095367432		3	3.75		2.25		4.400000095367432		3.599999904632568			3.6666667			4.199999809265137		5					2.3333333		6.5				2		6.3333335				7.3333335	3.8333333		12	4	13	2020.1
GB	1	1	2019	17	1105	51902	SNP	3.88	7.5999999	2019	3.6	8	0.0	6.5625	8.375	1.5	1				6.642857074737549		5		6.416666507720947		5.583333492279053	5.5		3.5	3.4375	5.4000001	2.6363637	3	2.666666746139526	5	3.5999999	2.3333333	2.875		3.066666603088379		3.125	6	3.75	3.923076868057251		1.4375		3.111111164093018		2.333333253860474	4.733333110809326	2.0833333	3.0769231	4.5	1.9	4.166666507720947		2.8461537	6.25			5	1.8571428						2.615384578704834		3.875	2.8	2.0833333	6.5	5.3333335	1.6923077	6.125				2020.1
GB	1	1	1999	13	1108	51951	UKIP	.3	0	1997	6.960000038146973	1	0.0	1.0	6.25	0			1.25	1		1			1	1.083333373069763	1.076923131942749	1		7.245833396911621	7.807692527770996				7.571428775787354																																																2020.1
GB	1	1	2006	9	1108	51951	UKIP	2.2	0	2005	16.10000038146973	1	0.0	1.0	10	1.4400001			1.5		3.14				1.86			1	1.14	8.44	8.38				8.130000000000001				8.25	3.25	7.710000038146973	6.860000133514404	7	3		7.5	6.429999828338623	7	4.329999923706055	6	5	9.630000114440918	9.25		9.29			5.329999923706055	4.329999923706055			9.5699997	9.1400003		6	5.5			5.71	4.29	9	7.829999923706055											2020.1
GB	1	1	2010	16	1108	51951	UKIP	3.1	0	2010	16.5	1	0.0	1.0	10	.93333334		3	1.083333373069763		2.166666746139526				1.166666626930237			1.083333373069763	1.181818127632141	8.785714149475098	8.166666984558105				7.615385055541992				7.5	3.666666746139526	7.375	3.875	7.55555534362793	4		8.333333015441895	5.909090995788574	7.181818008422852	4.545454502105713	5.888888835906982	3.400000095367432	9.461538314819336	8.583333015441895		9.3000002	8.636364		6.714285850524902	4	7.2857141	2				7.375	4.3333335	5.8571429	4			8.818181991577148	6.800000190734863											2020.1
GB	1	1	2014	7	1108	51951	UKIP	3.1	0	2010	27.5	1	0.0	1.142857193946838	9.1428576	.71428573		3	1.166666626930237		2.571428537368774		1.1428572		1.285714268684387			1.285714268684387	1	9.142857551574709	8.571428298950195	5.1428571			9.285714149475098	8.1428576			8.833333015441895		8.333333015441895		7.5		8.5	8.857142448425293		8.5		6.800000190734863		10			9.8000002			5.666666507720947		9					5.75		5				8.428571701049805		9.833333				9.2857141	6.8000002		9	8	1	2020.1
GB	1	1	2019	17	1108	51951	UKIP	.1	0	2019	3.3	1	0.0	1.0	9.9411764	.25	0				1.133333325386047		1		1		1	1		8.6875	7.733333110809326	2.2	3.375	5.3333335	8.199999809265137	6.5999999	1.5	1.5555556	6.5		7.666666507720947		7.066666603088379	3.266666650772095	7	9		7.785714149475098		7		9.470588684082031	9.29411792755127	.9375	9.1538458	8.5	1.0833334	6.571428775787354		8.6000004	1.0833334			5.7272725	6.5						7.92307710647583		9.25	2.3636363	5.6153846	8.5333338	8.8125	2.4615386	8.8666668				2020.1
