Country	orgType	orgID	Abb-xx	Abb-en	Full-xx	Full-en	From	To	Comment
IT	parliamentaryGroup	group.FL.Id-PL.PLI	FL (Id-PL, PLI)	-	Federazione della Libertà (Idea-Popolo e Libertà, PLI)	-	2017-05-25	2018-03-22	-
IT	parliamentaryGroup	group.AL-A.MpA	AL-A (MpA)	-	Alleanza Liberalpopolare-Autonomie (Movimento per le Autonomie)	-	2016-04-11	2016-06-20	-
IT	parliamentaryGroup	group.AP.NCD-UDC	AP (NCD-UDC)	-	Area Popolare (NCD-UDC)	-	2014-12-11	2016-12-06	-
IT	parliamentaryGroup	group.GAL.GS.PpI.FV.M.MBI.Id	GAL (GS, PpI, FV, M, MBI, Id)	-	Grandi Autonomie e Libertà (Grande Sud, Popolari per l'Italia, Federazione dei Verdi, Moderati, Movimento Base Italia, Idea)	-	2015-12-21	2016-01-13	-
IT	parliamentaryGroup	group.CRi	CRi	-	Conservatori, Riformisti italiani	-	2015-05-30	2015-09-07	-
IT	parliamentaryGroup	group.GAL.GS.LA-nS.MpA.NPSI.PpI.IdV.VGF	GAL (GS, LA-nS, MpA, NPSI, PpI, IdV, VGF)	-	Grandi Autonomie e Libertà (Grande Sud, Libertà e Autonomia-noi SUD, Movimento per le Autonomie, Nuovo PSI, Popolari per l'Italia, Italia dei Valori, Vittime della Giustizia e del Fisco)	-	2015-04-21	2015-06-16	-
IT	parliamentaryGroup	group.AP-CpE-NCD	AP-CpE-NCD	-	Alternativa Popolare - Centristi per l'Europa - NCD	-	2017-05-09	2018-03-22	-
IT	parliamentaryGroup	group.GAL.GS.LA-nS.MpA.NPSI.PpI	GAL (GS, LA-nS, MpA, NPSI, PpI)	-	Grandi Autonomie e Libertà (Grande Sud, Libertà e Autonomia-noi SUD, Movimento per le Autonomie, Nuovo PSI, Popolari per l'Italia)	-	2014-11-25	2015-04-07	-
IT	parliamentaryGroup	group.Misto	Misto	-	Misto	-	1946-06-25	-	-
IT	parliamentaryGroup	group.L-SP	L-SP	-	Lega-Salvini Premier	-	2018-03-23	2018-07-29	-
IT	parliamentaryGroup	group.Aut.SVP.UV.PATT.UPT.PSI-MAIE	Aut (SVP, UV, PATT, UPT)-PSI-MAIE	-	Per le Autonomie (SVP-UV-PATT-UPT)-PSI-MAIE	-	2013-07-10	2018-03-22	-
IT	parliamentaryGroup	group.FI-PdL.XVII	FI-PdL XVII	-	Forza Italia-Il Popolo della Libertà XVII Legislatura	-	2013-11-20	2018-03-22	-
IT	parliamentaryGroup	group.NCD	NCD	-	Nuovo Centrodestra	-	2013-11-15	2014-12-10	-
IT	parliamentaryGroup	group.Aut.SVP.UV.PATT.UPT.PSI	Aut (SVP, UV, PATT, UPT) - PSI	-	Per le Autonomie (SVP, UV, PATT, UPT) - PSI	-	2013-03-15	2013-07-09	-
IT	parliamentaryGroup	group.GAL.GS.MpA	GAL (GS, MpA, NPSI, PpI, IdV, VGF, FV)	-	Grandi Autonomie e Libertà (Grande Sud, Movimento per le Autonomie, Nuovo PSI, Popolari per l'Italia, Italia dei Valori, Vittime della Giustizia e del Fisco, Federazione dei Verdi)	-	2015-06-17	2015-08-04	-
IT	parliamentaryGroup	group.FI-BP	FI-BP	-	Forza Italia-Berlusconi Presidente	-	2018-03-23	2019-12-10	-
IT	parliamentaryGroup	group.L-SP-PSd.Az	L-SP-PSd'Az	-	Lega-Salvini Premier-Partito Sardo d'Azione	-	2018-07-30	-	-
IT	parliamentaryGroup	group.M5S.2	M5S.2	-	MoVimento 5 Stelle	-	2018-03-23	-	-
IT	parliamentaryGroup	group.PdL	PdL	-	Il Popolo della Libertà	-	2008-04-29	2013-11-19	-
IT	parliamentaryGroup	group.Aut.SVP-PATT.UV	Aut (SVP-PATT, UV)	-	Per le Autonomie (SVP-PATT, UV)	-	2018-03-23	-	-
IT	parliamentaryGroup	group.GAL	GAL	-	Grandi Autonomie e Libertà	-	2013-03-20	2014-11-24	-
IT	parliamentaryGroup	group.IV-PSI	IV-PSI	-	Italia Viva - P.S.I.	-	2019-09-18	-	-
IT	parliamentaryGroup	group.GAL.DI.Id	GAL (DI, Id, GS, M, MPL, RI, E-E)	-	Grandi Autonomie e Libertà (Direzione Italia, Idea, Grande Sud, Moderati, M.P.L. - Movimento politico Libertas, Riscossa Italia, Euro-Exit)	-	2017-05-16	2017-05-24	-
IT	parliamentaryGroup	group.PI	PI	-	Per l'Italia	-	2013-11-27	2014-12-18	-
IT	parliamentaryGroup	group.AL-A	AL-A	-	Alleanza Liberalpopolare-Autonomie	-	2016-06-21	2016-12-06	-
IT	parliamentaryGroup	group.GAL.GS.PpI.M.MBI.Id.E-E	GAL (GS, PpI, M, MBI, Id, E-E)	-	Grandi Autonomie e Libertà (Grande Sud, Popolari per l'Italia, Moderati, Movimento Base Italia, Idea, Euro-Exit)	-	2016-01-14	2016-02-15	-
IT	parliamentaryGroup	group.ALA	ALA	-	ALA - Alleanza Liberalpopolare Autonomie	-	2017-11-22	2018-01-04	-
IT	parliamentaryGroup	group.Art.1-MDP	Art.1-MDP	-	Articolo 1 - Movimento democratico e progressista	-	2017-02-28	2017-12-12	-
