Country	PersonID	Role	From	To	GovtTermID	MinistryID	Name-xx	Name-en	URL	Comment
IT	GueriniLorenzo	minister	2019-09-05	2021-02-12	GOV.CONTE.2	-	ministro della difesa	minister of defense	-	-
IT	GueriniLorenzo	minister	2021-02-13	2022-10-22	GOV.DRAGHI.1	-	ministro della difesa	minister of defense	-	-
IT	GrilloGiulia	minister	2018-06-01	2019-09-04	GOV.CONTE.1	-	ministro della salute	minister of health	-	-
IT	AzzolinaLucia	minister	2020-01-10	2021-02-12	GOV.CONTE.2	-	ministro dell'istruzione	minister of education	-	-
IT	FraccaroRiccardo	minister	2018-06-01	2019-09-04	GOV.CONTE.1	-	ministro per i rapporti con il Parlamento e la democrazia diretta	minister for relations with parliament and direct democracy	-	-
IT	MoaveroMilanesiEnzo	minister	2013-04-28	2014-02-21	GOV.LETTA.1	-	ministro per gli affari europei	minister for european affairs	-	-
IT	AlfanoAngelino	minister	2013-04-28	2014-02-21	GOV.LETTA.1	-	ministro dell'interno , vice presidente del Consiglio dei ministri	minister of the interior, vice president of the Council of ministers	-	-
IT	AlfanoAngelino	minister	2014-02-22	2016-12-11	GOV.RENZI.1	-	ministro dell'interno	interior minister	-	-
IT	AlfanoAngelino	minister	2016-12-12	2018-05-31	GOV.GENTILONI.1	-	ministro degli affari esteri e della cooperazione internazionale	minister of foreign affairs and international cooperation	-	-
IT	CancellieriAnnaMaria	minister	2013-04-28	2014-02-21	GOV.LETTA.1	-	ministro della giustizia	minister of justice	-	-
IT	QuagliarielloGaetano	minister	2013-04-28	2014-02-21	GOV.LETTA.1	-	ministro per le riforme costituzionali	minister for constitutional reforms	-	-
IT	DiMaioLuigi	minister	2019-09-05	2021-02-12	GOV.CONTE.2	-	ministro degli affari esteri e della cooperazione internazionale	minister of foreign affairs and international cooperation	-	-
IT	DiMaioLuigi	minister	2021-02-13	2022-10-22	GOV.DRAGHI.1	-	ministro per gli affari esteri e la cooperazione internazionale	minister for foreign affairs and international cooperation	-	-
IT	LamorgeseLuciana	minister	2019-09-05	2021-02-12	GOV.CONTE.2	-	ministro dell'interno	interior minister	-	-
IT	LamorgeseLuciana	minister	2021-02-13	2022-10-22	GOV.DRAGHI.1	-	ministro dell'interno	interior minister	-	-
IT	DadoneFabiana	minister	2019-09-05	2021-02-12	GOV.CONTE.2	-	ministro per la pubblica amministrazione	minister for public administration	-	-
IT	DadoneFabiana	minister	2021-02-13	2022-10-22	GOV.DRAGHI.1	-	ministro per le politiche giovanili	minister for youth policies	-	-
IT	DIncàFederico	minister	2020-09-03	2021-02-12	GOV.CONTE.2	-	ministro per i rapporti con il Parlamento	minister for relations with parliament	-	-
IT	DIncàFederico	minister	2021-02-13	2022-10-22	GOV.DRAGHI.1	-	ministro per i rapporti con il Parlamento	minister for relations with parliament	-	-
IT	MartinaMaurizio	minister	2014-02-22	2016-12-11	GOV.RENZI.1	-	ministro delle politiche agricole alimentari e forestali	minister of agricultural food and forestry policies	-	-
IT	MartinaMaurizio	minister	2016-12-12	2018-03-14	GOV.GENTILONI.1	-	ministro delle politiche agricole alimentari e forestali	minister of agricultural food and forestry policies	-	-
IT	CalendaCarlo	minister	2016-05-10	2016-12-11	GOV.RENZI.1	-	ministro dello sviluppo economico	minister of economic development	-	-
IT	CalendaCarlo	minister	2016-12-12	2018-05-31	GOV.GENTILONI.1	-	ministro dello sviluppo economico	minister of economic development	-	-
IT	MauroMario	minister	2013-04-28	2014-02-21	GOV.LETTA.1	-	ministro della difesa	minister of defense	-	-
IT	SperanzaRoberto	minister	2019-09-05	2021-02-12	GOV.CONTE.2	-	ministro della salute	minister of health	-	-
IT	SperanzaRoberto	minister	2021-02-13	2022-10-22	GOV.DRAGHI.1	-	ministro della salute	minister of health	-	-
IT	GelminiMariastella	minister	2021-02-13	2022-10-22	GOV.DRAGHI.1	-	ministro per gli affari regionali e le autonomie	minister for regional affairs and autonomies	-	-
IT	LezziBarbara	minister	2018-06-01	2019-03-22	GOV.CONTE.1	-	ministro per il Sud	minister for the south	-	-
IT	GallettiGianLuca	minister	2016-12-12	2018-05-31	GOV.GENTILONI.1	-	ministro dell'ambiente e della tutela del territorio e del mare	minister of the environment and the protection of the territory and the sea	-	-
IT	GaravagliaMassimo	minister	2021-02-13	2022-10-22	GOV.DRAGHI.1	-	ministro del turismo	tourism minister	-	-
IT	IdemJosefa	minister	2013-04-28	2013-06-27	GOV.LETTA.1	-	ministro per le pari opportunità, lo sport e le politiche giovanili	minister for equal opportunities, sport and youth policies	-	-
IT	ToninelliDanilo	minister	2018-06-01	2019-09-04	GOV.CONTE.1	-	ministro delle infrastrutture e dei trasporti	minister of infrastructure and transport	-	-
IT	GiorgettiGiancarlo	minister	2021-02-13	2022-10-22	GOV.DRAGHI.1	-	ministro dello sviluppo economico	minister of economic development	-	-
IT	FinocchiaroAnna	minister	2016-12-12	2018-05-31	GOV.GENTILONI.1	-	ministro per i rapporti con il Parlamento	minister for relations with parliament	-	-
IT	FranceschiniDario	minister	2013-04-28	2014-02-21	GOV.LETTA.1	-	ministro dei rapporti con il Parlamento e il coordinamento delle attività di Governo	minister of relations with parliament and the coordination of government activities	-	-
IT	FranceschiniDario	minister	2014-02-22	2016-12-11	GOV.RENZI.1	-	ministro dei beni e delle attività culturali e del turismo	minister of cultural heritage and activities and tourism	-	-
IT	FranceschiniDario	minister	2016-12-12	2018-05-31	GOV.GENTILONI.1	-	ministro dei beni e delle attività culturali e del turismo	minister of cultural heritage and activities and tourism	-	-
IT	FranceschiniDario	minister	2019-09-05	2021-02-12	GOV.CONTE.2	-	ministro per i beni e le attività culturali e per il turismo	minister for cultural and tourism assets and activities	-	-
IT	FranceschiniDario	minister	2021-02-13	2022-10-22	GOV.DRAGHI.1	-	ministro della cultura	minister of culture	-	-
IT	SpadaforaVincenzo	minister	2019-09-05	2021-02-12	GOV.CONTE.2	-	ministro per le politiche giovanili e lo sport	minister for youth policies and sport	-	-
IT	StefaniErika	minister	2018-06-01	2019-09-04	GOV.CONTE.1	-	ministro per gli affari regionali e le autonomie	minister for regional affairs and autonomies	-	-
IT	StefaniErika	minister	2021-02-13	2022-10-22	GOV.DRAGHI.1	-	ministro senza portafoglio per le disabilità	minister without portfolio for disabilities	-	-
IT	BoninoEmma	minister	2013-04-28	2014-02-21	GOV.LETTA.1	-	ministro degli affari esteri	minister of foreign affairs	-	-
IT	BrunettaRenato	minister	2021-02-13	2022-10-22	GOV.DRAGHI.1	-	ministro per la pubblica amministrazione	minister for public administration	-	-
IT	BocciaFrancesco	minister	2019-09-05	2021-02-12	GOV.CONTE.2	-	ministro per gli affari regionali e le autonomie	minister for regional affairs and autonomies	-	-
IT	DeGirolamoNunzia	minister	2013-04-28	2014-01-30	GOV.LETTA.1	-	ministro delle politiche agricole alimentari e forestali	minister of agricultural food and forestry policies	-	-
IT	DeMicheliPaola	minister	2019-09-05	2021-02-12	GOV.CONTE.2	-	ministro delle infrastrutture e dei trasporti	minister of infrastructure and transport	-	-
IT	MessaMariaCristina	minister	2021-02-13	2022-10-22	GOV.DRAGHI.1	-	ministro dell'università e della ricerca	minister of university and research	-	-
IT	BianchiPatrizio	minister	2021-02-13	2022-10-22	GOV.DRAGHI.1	-	ministro dell'istruzione	minister of education	-	-
IT	CingolaniRoberto	minister	2021-02-13	2022-10-22	GOV.DRAGHI.1	-	ministro della transizione ecologica	minister of the ecological transition	-	-
IT	FrancoDaniele	minister	2021-02-13	2022-10-22	GOV.DRAGHI.1	-	ministro dell'economia e delle finanze	minister of economy and finance	-	-
IT	CartabiaMarta	minister	2021-02-13	2022-10-22	GOV.DRAGHI.1	-	ministro della giustizia	minister of justice	-	-
IT	ColaoVittorio	minister	2021-02-13	2022-10-22	GOV.DRAGHI.1	-	ministro per l'innovazione tecnologica e la transizione digitale	minister for technological innovation and digital transition	-	-
IT	CostaEnrico	minister	2016-02-10	2016-12-11	GOV.RENZI.1	-	ministro per gli affari regionali e le autonomie	minister for regional affairs and autonomies	-	-
IT	CostaEnrico	minister	2016-12-12	2017-07-20	GOV.GENTILONI.1	-	ministro per gli affari regionali	minister for regional affairs	-	-
IT	PatroniGriffiFilippo	minister	2013-04-28	2014-02-21	GOV.LETTA.1	-	ministro per la pubblica amministrazione e la semplificazione	minister for public administration and simplification	-	-
IT	CarrozzaMariaChiara	minister	2013-04-28	2014-02-21	GOV.LETTA.1	-	ministro dell'istruzione, dell'università e della ricerca	minister of education, university and research	-	-
IT	DelrioGraziano	minister	2013-04-28	2014-02-21	GOV.LETTA.1	-	ministro per gli affari regionali e le autonomie	minister for regional affairs and autonomies	-	-
IT	DelrioGraziano	minister	2015-04-02	2016-12-11	GOV.RENZI.1	-	ministro delle infrastrutture e dei trasporti	minister of infrastructure and transport	-	-
IT	BrayMassimo	minister	2013-04-28	2014-02-21	GOV.LETTA.1	-	ministro dei beni e delle attività culturali	minister of cultural heritage and activities	-	-
IT	FontanaLorenzo	minister	2018-06-01	2019-07-10	GOV.CONTE.1	-	ministro per la famiglia e le disabilità	minister for family and disabilities	-	-
IT	FontanaLorenzo	minister	2019-07-11	2019-09-04	GOV.CONTE.1	-	ministro per gli affari europei	minister for european affairs	-	-
IT	PolettiGiuliano	minister	2014-02-22	2016-12-11	GOV.RENZI.1	-	ministro del lavoro e delle politiche sociali	minister of labor and social policies	-	-
IT	PolettiGiuliano	minister	2016-12-12	2018-05-31	GOV.GENTILONI.1	-	ministro del lavoro e delle politiche sociali	minister of labor and social policies	-	-
IT	GuidiFederica	minister	2014-02-22	2016-04-05	GOV.RENZI.1	-	ministro dello sviluppo economico	minister of economic development	-	-
IT	PadoanPietroCarlo	minister	2014-02-24	2016-12-11	GOV.RENZI.1	-	ministro dell'economia e delle finanze	minister of economy and finance	-	-
IT	PadoanPietroCarlo	minister	2016-12-12	2018-05-31	GOV.GENTILONI.1	-	ministro dell'economia e delle finanze	minister of economy and finance	-	-
IT	GentiloniSilveriPaolo	minister	2014-11-01	2016-12-11	GOV.RENZI.1	-	ministro degli affari esteri e della cooperazione internazionale	minister of foreign affairs and international cooperation	-	-
IT	PinottiRoberta	minister	2016-12-12	2018-05-31	GOV.GENTILONI.1	-	ministro della difesa	minister of defense	-	-
IT	PinottiRoberta	minister	2014-02-22	2016-12-11	GOV.RENZI.1	-	ministro della difesa	minister of defense	-	-
