COUNTRY	PM_ID	CHES_ID	YEAR	LRGEN	LR	URL	COMMENT
BE	PVDA-PTB	PVDA	2010	0.29	LLF	https://en.wikipedia.org/wiki/Workers%27_Party_of_Belgium	0
BE	PVDA-PTB	PVDA	2014	0.40	0	0	0
BE	PVDA-PTB	PVDA-PTB	2019	0.33	0	0	0
BE	VLD	PVV/VLD	1999	7.11	CR	https://en.wikipedia.org/wiki/Open_Flemish_Liberals_and_Democrats	0
BE	SP	SP	1999	3.33	CLL	https://en.wikipedia.org/wiki/Socialist_Party_(Belgium)	0
BE	SP	SP	2002	3.50	0	0	0
BE	sp.a	SP/SPA	2019	3.08	CL	https://en.wikipedia.org/wiki/Vooruit_(political_party)	0
BE	sp.a	SPA	2006	3.22	0	0	0
BE	sp.a	SPA	2010	3.43	0	0	0
BE	sp.a	SPA	2014	3.00	0	0	0
BE	Spirit	Spirit	2010	2.77	L	https://en.wikipedia.org/wiki/SP.A–Spirit	0
BE	VB	VB	1999	9.89	RRF	https://en.wikipedia.org/wiki/Vlaams_Belang	0
BE	VB	VB	2002	9.55	0	0	0
BE	VB	VB	2006	9.67	0	0	0
BE	VB	VB	2010	9.86	0	0	0
BE	VB	VB	2014	9.20	0	0	0
BE	VB	VB	2019	9.58	0	0	0
BE	VLD	VLD	2002	6.23	CR	https://en.wikipedia.org/wiki/Open_Flemish_Liberals_and_Democrats	0
BE	VLD	VLD	2006	6.78	0	0	0
BE	VLD	VLD	2010	6.93	0	0	0
BE	VLD	VLD	2014	7.00	0	0	0
BE	VLD	VLD/PVV	2019	6.58	CR	0	0
BE	Volksunie	VU	1999	5.13	CCR	https://en.wikipedia.org/wiki/People%27s_Union_(Belgium)	0
BE	Volksunie	VU/NVA	2019	7.92	CRR	https://en.wikipedia.org/wiki/New_Flemish_Alliance	0
BE	Agora	0	0	0	0	https://en.wikipedia.org/wiki/Agora_(Belgium)	0
BE	B.U.B.	0	0	0	C	https://en.wikipedia.org/wiki/Belgische_Unie_–_Union_Belge	0
BE	BANAAN	0	0	0	L	https://en.wikipedia.org/wiki/ROSSEM	0
BE	Be.One	0	0	0	0	0	0
BE	CPB	0	0	0	FL	https://en.wikipedia.org/wiki/Communist_Party_of_Belgium_(1989)	0
BE	CSP	0	0	0	CCR	https://en.wikipedia.org/wiki/Christlich_Soziale_Partei_(Belgium)	0
BE	D-SA	0	0	0	0	0	0
BE	D95	0	0	0	0	0	0
BE	DN	FN	1999	9.89	FR	https://en.wikipedia.org/wiki/National_Front_(Belgium)	0
BE	DN	FN	2010	9.21	0	0	0
BE	De Militant	0	0	0	0	0	0
BE	DierAnimal	0	0	0	CL	https://en.wikipedia.org/wiki/DierAnimal	0
BE	DéFi	FDF	1999	6.11	CCR	https://en.wikipedia.org/wiki/DéFI	0
BE	DéFi	FDF	2014	5.60	0	0	0
BE	EFP	0	0	0	0	0	0
BE	HOERA	0	0	0	L	https://en.wikipedia.org/wiki/ROSSEM	0
BE	ISLAM	0	0	0	FR	https://en.wikipedia.org/wiki/ISLAM_(Belgian_political_party)	0
BE	LSP-PSL	0	0	0	FL	https://en.wikipedia.org/wiki/Left_Socialist_Party_(Belgium)	0
BE	Militant Links	0	0	0	0	0	0
BE	Open Vld	0	0	0	CR	https://en.wikipedia.org/wiki/Open_Flemish_Liberals_and_Democrats	0
BE	PC	0	0	0	0	0	0
BE	PFF	0	0	0	0	https://en.wikipedia.org/wiki/Partei_für_Freiheit_und_Fortschritt	0
BE	PPBE	0	0	0	0	https://wiki.pirateparty.be/Defining_the_values_of_PPBe	0
BE	PTB	PVDA	2010	0.29	LLF	https://en.wikipedia.org/wiki/Workers%27_Party_of_Belgium	0
BE	PTB	PVDA	2014	0.40	0	0	0
BE	PTB	PVDA-PTB	2019	0.33	0	0	0
BE	PVV	0	0	0	CR	https://en.wikipedia.org/wiki/Party_for_Freedom_and_Progress	0
BE	Pro Bruxsel	0	0	0	0	https://en.wikipedia.org/wiki/Pro_Bruxsel	0
BE	ProDG	0	0	0	CCR	https://en.wikipedia.org/wiki/ProDG_(Belgium)	0
BE	R.W.F.	0	0	0	0	https://en.wikipedia.org/wiki/Rassemblement_Wallonie_France	0
BE	ROSSEM	0	0	0	L	https://en.wikipedia.org/wiki/ROSSEM	0
BE	SAP-GA	0	0	0	L	https://en.wikipedia.org/wiki/Anticapitalist_Left_(Belgium)	0
BE	SLP	0	0	0	CCL	https://en.wikipedia.org/wiki/Sociaal-Liberale_Partij	0
BE	SP_duitstalig	0	0	0	0	0	0
BE	SoLiDe	0	0	0	L	https://nl.wikipedia.org/wiki/SoLiDe_(België)	0
BE	VSL	0	0	0	0	0	0
BE	Vivant	0	0	0	CL	https://en.wikipedia.org/wiki/Vivant	0
BE	Vl.Pro	0	0	0	CCL	https://en.wikipedia.org/wiki/Sociaal-Liberale_Partij	0
BE	Vlaams Blok	0	0	0	FR	https://en.wikipedia.org/wiki/Vlaams_Blok	0
BE	Volt	0	0	0	L	https://en.wikipedia.org/wiki/Volt_Belgium	0
BE	Vuye_Wouters	0	0	0	0	0	0
BE	WOW	0	0	0	L	https://en.wikipedia.org/wiki/ROSSEM	0
BE	onafhankelijk	0	0	0	R	https://en.wikipedia.org/wiki/VLOTT	0
BE	Vooruit	0	0	0	CL	https://en.wikipedia.org/wiki/Vooruit_(political_party)	This was sp.a party until 2021, then it was renamed into Vooruit.
BE	PVDA	0	0	0	LLF	https://en.wikipedia.org/wiki/Workers%27_Party_of_Belgium	Already included above
BE	LesEngagés	0	0	0	C	https://en.wikipedia.org/wiki/Les_Engagés_(political_party)	0
