ID	Parent_ID	Element	Language	Senti_3	Senti_6	Senti_n	Sents	Words	Tokens	Names	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg10.5	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	italiano	Neutral	neutral negative	1.585	1	18	21	0	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg10.6	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	italiano	Negative	negative	0.134	1	28	31	1	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg10.7	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	italiano	Neutral	neutral postive	3.477	1	49	51	2	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg10.8	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	italiano	Neutral	neutral postive	2.918	1	32	35	1	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg10.9	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	italiano	Neutral	neutral negative	2.203	1	57	61	0	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg10.10	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	italiano	Negative	mixed negative	0.716	1	29	34	0	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg11.1	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	italiano	Positive	mixed positive	4.343	1	31	35	3	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg12.1	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	italiano	Positive	mixed positive	3.529	1	43	48	0	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg12.2	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	italiano	Negative	mixed negative	1.468	1	13	14	0	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg12.3	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	italiano	Negative	negative	0.031	1	8	9	0	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg12.4	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	italiano	Neutral	neutral postive	2.984	1	5	6	0	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg12.5	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	italiano	Negative	negative	0.153	1	34	36	2	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg12.6	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	italiano	Positive	positive	5.077	1	25	27	0	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg13.1	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	italiano	Negative	mixed negative	0.565	1	30	31	2	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg14.1	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	italiano	Positive	positive	4.721	1	53	55	0	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg14.2	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	italiano	Positive	positive	4.692	1	60	65	1	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg15.1	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	italiano	Neutral	neutral postive	3.423	1	40	46	0	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg16.1	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	italiano	Neutral	neutral postive	3.350	1	46	52	1	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg16.2	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	italiano	Positive	mixed positive	4.142	1	12	15	1	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg16.3	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	italiano	Negative	negative	0.467	1	12	13	0	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg17.1	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	italiano	Positive	mixed positive	3.931	1	39	43	0	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg18.1	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u2	s	italiano	Positive	mixed positive	3.902	1	4	5	0	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u15	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1	u	italiano	-	-	-	1	26	28	0	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg55.1	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u15	s	italiano	Neutral	neutral negative	2.185	1	26	28	0	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u16	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1	u	italiano	-	-	-	2	39	48	1	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg56.1	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u16	s	italiano	Neutral	neutral postive	2.650	1	27	31	1	
ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.seg56.2	ParlaMint-IT_2018-03-23-LEG18-Senato-sed-1.ana.u16	s	italiano	Neutral	neutral postive	2.652	1	12	17	0	
